17	61
17	18
17	61
17	86
17	569
17	3602
17	61
17	179
17	202
17	569
17	1465
17	86
17	1091
17	1465
17	4913
17	569
17	179
17	569
17	18
17	179
17	569
17	179
17	187
17	190
17	569
17	179
17	569
17	1091
18	953
18	958
18	960
18	961
18	61
18	61
18	18
18	61
18	86
18	3602
18	9
18	1434
18	61
18	18
18	656
18	18
18	30
18	61
18	86
18	559
18	61
18	86
18	559
18	364
18	61
18	86
18	559
18	569
18	61
18	86
19	4
19	89
19	4
19	1503
19	2053
19	1
19	4
21	61
21	607
21	67
21	9
21	61
21	86
21	67
22	6
22	6
22	6
22	18
22	3438
22	4
22	6
22	6
22	61
22	6487
22	6489
22	6497
23	557
23	561
23	86
23	61
23	9
23	6882
23	61
23	61
23	9
23	86
24	4
24	5
24	7
24	1
24	7
24	179
24	4
24	4
24	7
24	1
24	5
24	1503
24	1
24	7
24	1503
24	4
24	5
24	7
24	1
24	844
24	1
24	844
24	1503
24	6068
24	6494
24	6500
24	1
24	1503
24	3274
24	4
24	7
24	1503
24	4
24	1
24	7
24	1503
24	4
24	121
25	559
25	559
25	10
25	559
25	321
25	18
25	46
25	61
25	127
25	321
25	441
25	559
25	833
25	4222
25	11515
26	32
26	61
26	61
26	358
26	61
26	309
26	18
26	61
26	86
26	3602
26	844
26	1091
26	61
26	86
26	61
26	30
26	18
26	33
26	61
26	86
26	61
27	4
27	4
27	4
27	4
27	127
27	2052
27	2053
27	3635
27	4044
27	4045
27	1
27	4
27	2053
27	3635
27	7616
27	4
27	4
27	1
27	4
27	10562
27	4
28	74
28	346
28	488
28	127
28	950
28	951
28	953
28	956
28	957
28	958
28	959
28	960
28	961
28	962
28	963
28	970
28	18
28	17
28	18
28	2063
28	61
28	1
28	14
28	16
28	17
28	18
28	25
28	30
28	39
28	61
28	86
28	88
28	90
28	233
28	238
28	302
28	3170
28	61
28	86
28	16
28	18
28	33
28	61
28	74
28	179
28	389
28	569
28	18
28	18
28	74
28	86
28	594
28	4194
28	86
28	594
28	30
28	74
28	61
28	86
28	594
28	6414
28	74
28	74
28	18
28	30
28	79
28	3168
28	3898
28	74
28	86
28	594
28	86
28	74
28	86
29	557
29	127
29	559
29	61
29	86
29	559
29	86
29	233
29	559
29	86
29	61
29	86
29	559
29	12
29	86
30	86
30	127
30	595
30	596
30	18
30	594
30	61
30	187
30	17
30	74
30	358
30	18
30	61
30	74
30	86
30	127
30	569
30	3602
30	74
30	86
30	594
30	18
30	127
30	61
30	74
30	86
30	594
30	594
30	594
30	4
30	6487
30	18
30	187
30	594
30	86
30	16
30	18
30	25
30	74
30	86
30	569
30	9570
30	74
30	86
30	594
30	61
30	86
30	18
30	61
30	86
30	86
30	18
30	86
31	86
31	596
31	598
31	594
31	358
31	18
31	61
31	86
31	3602
31	18
31	86
31	74
31	74
31	86
31	594
31	61
31	86
31	61
31	86
32	6
32	18
32	30
32	61
32	189
32	6
32	61
32	187
32	232
32	285
32	790
32	796
32	2101
32	6
32	61
32	18
32	187
32	18
32	61
32	86
32	3602
32	4025
32	1864
32	61
32	61
32	30
32	61
32	61
32	189
32	61
32	61
32	86
32	6
32	30
32	189
32	189
32	11769
33	30
33	86
33	30
33	86
33	86
33	12
33	30
33	86
33	569
33	61
33	86
33	569
34	557
34	8
34	559
34	4
34	61
34	86
34	372
34	559
34	4
34	10
34	8
34	10
34	61
34	559
34	5271
34	10844
35	179
35	569
35	18
35	179
35	569
35	821
35	18
35	30
35	179
35	569
35	30
35	191
35	569
35	844
35	9236
35	9328
35	569
36	79
36	81
36	228
36	713
36	912
36	18
36	39
36	81
36	18
36	84
36	5599
36	39
36	84
36	6945
36	127
36	8936
36	18
36	39
36	10879
36	81
36	11162
36	11291
36	1926
36	11550
36	11900
37	86
37	86
37	233
37	559
37	559
37	86
37	559
37	61
37	86
37	12
38	61
38	607
38	61
38	86
38	18
38	61
38	86
38	67
39	61
39	86
39	2678
39	1434
39	61
39	61
39	86
39	30
39	127
39	179
39	569
39	30
39	86
39	179
39	569
39	179
39	569
39	30
39	61
39	86
40	18
40	61
40	79
40	181
40	61
40	79
40	18
40	181
40	61
40	61
40	61
40	3602
40	18
40	33
40	181
40	1
40	61
40	73
40	79
40	181
40	61
40	181
40	187
40	127
40	18
40	61
40	5577
40	497
40	5577
40	5577
40	127
40	127
40	7799
40	5577
40	18
40	181
40	18
40	61
40	181
40	127
40	9313
40	9451
40	5577
40	9591
40	181
40	181
40	18
40	79
40	181
40	11885
41	1093
41	506
41	539
41	4486
41	506
41	539
41	506
41	539
41	6798
41	6803
41	8102
41	539
41	191
41	539
41	9993
41	191
41	539
41	539
41	713
42	4
42	32
42	4
42	4
42	229
42	233
42	285
42	518
42	598
42	787
42	788
42	2053
42	3440
42	3635
42	4044
42	4045
42	4046
42	4047
42	1
42	4
42	3274
42	4
42	3635
42	4
42	791
42	3534
42	8151
42	8152
42	8153
42	4
43	321
43	1503
44	61
44	18
44	309
44	61
44	127
44	9
44	559
44	559
44	559
44	61
44	86
44	86
45	61
45	61
45	6
45	7
45	86
45	179
46	16
46	25
46	16
46	25
46	16
46	17
46	18
46	25
46	56
46	195
46	213
46	230
46	231
46	389
46	502
46	656
46	795
46	825
46	829
46	16
46	879
46	881
46	883
46	886
46	889
46	890
46	891
46	893
46	894
46	913
46	950
46	951
46	954
46	955
46	956
46	957
46	958
46	959
46	962
46	963
46	966
46	201
46	200
46	238
46	16
46	25
46	16
46	25
46	74
46	195
46	636
46	1848
46	16
46	18
46	24
46	25
46	73
46	79
46	81
46	121
46	192
46	195
46	210
46	346
46	383
46	389
46	844
46	1968
46	389
46	503
46	24
46	16
46	74
46	134
46	195
46	499
46	357
46	389
46	16
46	17
46	25
46	16
46	3000
46	3076
46	3077
46	683
46	700
46	3117
46	17
46	25
46	195
46	1042
46	1094
46	16
46	24
46	25
46	1968
46	441
46	1968
46	2475
46	3425
46	3426
46	16
46	74
46	231
46	389
46	3745
46	16
46	25
46	3759
46	127
46	16
46	209
46	16
46	19
46	389
46	2293
46	1968
46	16
46	25
46	122
46	285
46	358
46	389
46	513
46	890
46	894
46	913
46	2534
46	2652
46	4744
46	4751
46	128
46	346
46	1917
46	4409
46	4807
46	4809
46	4818
46	16
46	25
46	4835
46	16
46	25
46	389
46	724
46	16
46	18
46	25
46	26
46	27
46	39
46	73
46	74
46	78
46	79
46	105
46	187
46	200
46	210
46	238
46	389
46	1433
46	1434
46	1706
46	1968
46	2664
46	2838
46	4777
46	5188
46	5190
46	5192
46	5194
46	16
46	25
46	74
46	16
46	25
46	16
46	25
46	42
46	389
46	913
46	1968
46	4777
46	16
46	24
46	25
46	213
46	832
46	5817
46	5818
46	383
46	25
46	24
46	25
46	16
46	24
46	25
46	73
46	1968
46	6389
46	844
46	1091
46	1411
46	1482
46	4288
46	4972
46	6522
46	6529
46	6539
46	16
46	24
46	25
46	26
46	39
46	74
46	79
46	210
46	389
46	1968
46	25
46	25
46	25
46	25
46	73
46	14
46	16
46	18
46	25
46	33
46	69
46	73
46	184
46	185
46	191
46	346
46	497
46	844
46	1434
46	1651
46	1918
46	1968
46	2756
46	4777
46	7466
46	7469
46	7470
46	127
46	441
46	7527
46	16
46	25
46	74
46	127
46	210
46	346
46	389
46	3534
46	24
46	25
46	16
46	18
46	24
46	24
46	16
46	24
46	25
46	7997
46	2506
46	4030
46	8164
46	8165
46	8166
46	8168
46	8169
46	8171
46	8172
46	8174
46	8176
46	8178
46	8179
46	8181
46	8182
46	8184
46	8186
46	8187
46	8188
46	8189
46	8191
46	8196
46	8197
46	8203
46	8204
46	8205
46	8209
46	8210
46	8524
46	13
46	56
46	109
46	502
46	506
46	818
46	389
46	1038
46	16
46	18
46	25
46	74
46	121
46	127
46	389
46	17
46	25
46	16
46	17
46	24
46	25
46	16
46	17
46	184
46	185
46	191
46	346
46	497
46	818
46	1434
46	1756
46	1952
46	1968
46	9453
46	24
46	25
46	73
46	16
46	24
46	25
46	74
46	25
46	127
46	5194
46	16
46	24
46	25
46	73
46	16
46	25
46	73
46	79
46	81
46	84
46	134
46	170
46	275
46	296
46	383
46	2076
46	3518
46	24
46	25
46	195
46	4741
46	16
46	195
46	6812
46	10884
46	10889
46	16
46	24
46	25
46	127
46	195
46	1968
46	229
46	346
46	11549
46	25
46	1091
46	16
46	121
47	13
47	15
47	18
47	21
47	41
47	13
47	15
47	21
47	39
47	130
47	13
47	18
47	21
47	13
47	21
47	13
47	15
47	21
47	13
47	15
47	21
47	13
47	18
47	130
47	18
47	21
47	13
47	15
47	20
47	21
47	24
47	551
47	721
47	820
47	1479
47	21
47	13
47	15
47	18
47	20
47	21
47	130
47	4961
47	6518
47	6520
47	6532
47	21
47	102
47	238
47	18
47	8318
47	4727
47	127
47	21
47	13
47	15
47	21
47	130
47	127
47	21
47	2296
47	9990
47	10503
47	10984
47	184
47	21
48	18
48	95
48	15
48	18
48	21
48	191
48	233
48	795
48	839
48	21
48	18
48	33
48	18
48	238
48	818
48	3637
48	18
48	4172
48	81
48	127
48	4530
48	18
48	321
48	15
48	21
48	721
48	818
48	2317
48	18
48	13
48	18
48	79
48	81
48	187
48	321
48	13
48	18
48	502
48	18
48	13
48	14
48	18
48	187
48	321
48	13
48	14
48	15
48	18
48	20
48	21
48	230
48	321
48	5934
48	187
48	14
48	18
48	79
48	14
48	18
48	20
48	79
48	81
48	1873
48	341
48	6673
48	18
48	21
48	192
48	13
48	14
48	18
48	3928
48	191
48	238
48	505
48	13
48	18
48	69
48	184
48	1918
48	2339
48	14
48	18
48	18
48	14
48	18
48	13
48	14
48	3534
48	18
48	13
48	18
48	419
48	9305
48	9311
48	818
48	13
48	14
48	15
48	18
48	187
48	79
48	2332
48	15
48	21
48	25
48	39
48	83
48	191
48	296
48	346
48	1505
48	21
48	13
48	15
48	18
48	2296
48	4222
48	9990
48	213
48	234
48	346
48	494
48	10134
48	13
48	14
48	18
48	187
48	321
48	14
48	26
48	309
48	520
48	819
48	830
48	833
48	1479
48	2304
48	6728
48	10491
48	10877
48	13
48	14
48	18
48	21
48	79
48	187
48	13
48	14
48	187
48	4653
48	15
48	13
48	14
48	18
48	21
48	79
48	238
48	387
48	14
48	18
48	321
48	346
48	13
48	14
48	18
48	321
48	441
48	494
48	13
48	18
48	18
48	2735
49	1479
49	18
49	49
49	21
49	13
49	18
49	21
49	21
49	721
49	820
49	13
49	15
49	21
49	608
49	13
49	15
49	18
49	20
49	21
49	27
49	130
49	830
49	5934
49	21
49	81
49	387
49	6200
49	6518
49	21
49	13
49	13
49	14
49	21
49	18
49	24
49	79
49	81
49	210
49	346
49	21
49	18
49	127
49	9305
49	9308
49	21
49	24
49	818
49	1434
49	13
49	15
49	18
49	21
49	79
49	130
49	187
49	13
49	18
49	21
49	130
49	21
49	364
49	2296
49	9990
49	62
49	21
49	13
49	15
49	18
49	21
49	73
49	79
49	130
49	238
49	21
49	130
49	62
50	127
50	18
50	24
50	39
50	124
50	130
50	200
50	201
50	202
50	203
50	204
50	205
50	208
50	18
50	24
50	25
50	39
50	49
50	79
50	81
50	90
50	127
50	130
50	187
50	200
50	203
50	208
50	308
50	309
50	340
50	341
50	342
50	344
50	345
50	346
50	351
50	352
50	353
50	354
50	357
50	359
50	360
50	363
50	366
50	360
50	16
50	18
50	19
50	24
50	25
50	39
50	74
50	81
50	187
50	199
50	346
50	490
50	492
50	496
50	503
50	504
50	505
50	510
50	511
50	513
50	24
50	24
50	39
50	818
50	18
50	39
50	79
50	130
50	238
50	309
50	18
50	24
50	39
50	130
50	209
50	664
50	2181
50	2182
50	2183
50	2184
50	2188
50	18
50	24
50	39
50	238
50	502
50	724
50	18
50	2293
50	18
50	24
50	39
50	130
50	228
50	354
50	25
50	203
50	724
50	1482
50	39
50	215
50	2796
50	2804
50	2809
50	18
50	24
50	39
50	130
50	24
50	39
50	354
50	3018
50	39
50	24
50	39
50	39
50	102
50	105
50	167
50	233
50	238
50	285
50	518
50	619
50	634
50	833
50	838
50	3186
50	79
50	24
50	39
50	206
50	3719
50	24
50	79
50	1698
50	208
50	18
50	24
50	39
50	130
50	354
50	724
50	3837
50	3838
50	3843
50	3844
50	18
50	39
50	130
50	167
50	238
50	230
50	4194
50	24
50	130
50	308
50	346
50	18
50	24
50	39
50	73
50	81
50	296
50	354
50	619
50	1629
50	4336
50	4337
50	39
50	130
50	1306
50	3381
50	202
50	19
50	25
50	513
50	786
50	1564
50	4803
50	25
50	130
50	346
50	24
50	39
50	5115
50	39
50	346
50	1434
50	1706
50	2838
50	5195
50	39
50	521
50	724
50	5559
50	18
50	24
50	39
50	49
50	213
50	242
50	340
50	358
50	832
50	1873
50	2757
50	5803
50	5804
50	5812
50	5816
50	18
50	24
50	24
50	39
50	4067
50	5868
50	5911
50	24
50	24
50	39
50	130
50	191
50	340
50	346
50	1017
50	1026
50	39
50	213
50	2427
50	6480
50	24
50	39
50	130
50	18
50	39
50	24
50	39
50	203
50	354
50	24
50	7411
50	7419
50	18
50	24
50	39
50	228
50	230
50	238
50	24
50	69
50	340
50	346
50	495
50	130
50	6645
50	7600
50	13
50	18
50	39
50	187
50	203
50	354
50	506
50	564
50	808
50	1444
50	4395
50	7676
50	18
50	24
50	195
50	203
50	238
50	345
50	7677
50	6951
50	18
50	24
50	25
50	39
50	130
50	167
50	210
50	346
50	18
50	1642
50	7900
50	7901
50	7908
50	8097
50	24
50	39
50	18
50	24
50	39
50	390
50	8924
50	8931
50	39
50	234
50	2654
50	24
50	39
50	9219
50	24
50	358
50	502
50	24
50	692
50	718
50	9249
50	9262
50	39
50	24
50	39
50	130
50	18
50	25
50	39
50	130
50	346
50	354
50	130
50	360
50	9662
50	477
50	127
50	18
50	24
50	39
50	203
50	354
50	18
50	24
50	39
50	130
50	354
50	24
50	39
50	130
50	210
50	501
50	775
50	1224
50	1225
50	24
50	39
50	228
50	18
50	24
50	39
50	24
50	238
50	25
50	24
50	25
50	39
50	127
50	130
50	199
50	210
50	346
50	1937
50	10884
50	18
50	24
50	39
50	73
50	74
50	24
50	105
50	127
50	130
50	1432
50	9236
50	11368
50	11369
50	208
50	1306
50	1698
50	4261
50	11586
50	11588
50	11638
50	24
50	200
50	1844
50	25
50	24
50	39
50	130
50	18
50	24
50	4067
50	11940
51	18
51	39
51	187
51	18
51	19
51	25
51	39
51	74
51	187
51	199
51	210
51	285
51	309
51	346
51	488
51	501
51	18
51	105
51	321
51	18
51	39
51	18
51	79
51	477
51	950
51	951
51	953
51	18
51	39
51	187
51	213
51	234
51	309
51	564
51	1434
51	1501
51	1873
51	1952
51	39
51	321
51	79
51	105
51	309
51	564
51	2430
51	39
51	1944
51	18
51	105
51	18
51	39
51	187
51	39
51	105
51	564
51	3171
51	209
51	18
51	85
51	18
51	18
51	187
51	321
51	191
51	1564
51	3704
51	18
51	39
51	105
51	187
51	309
51	564
51	18
51	729
51	18
51	18
51	39
51	105
51	18
51	39
51	105
51	187
51	564
51	18
51	18
51	24
51	18
51	39
51	105
51	187
51	564
51	1873
51	5933
51	390
51	497
51	1434
51	1801
51	6127
51	18
51	39
51	105
51	4961
51	18
51	39
51	306
51	309
51	321
51	348
51	635
51	2620
51	2955
51	6795
51	105
51	184
51	1434
51	18
51	321
51	13
51	18
51	39
51	187
51	203
51	808
51	7675
51	18
51	564
51	18
51	187
51	105
51	7708
51	8403
51	3299
51	18
51	39
51	79
51	187
51	346
51	348
51	825
51	8998
51	18
51	79
51	321
51	1130
51	9269
51	18
51	39
51	309
51	18
51	187
51	9304
51	9305
51	9306
51	321
51	18
51	39
51	105
51	187
51	564
51	9452
51	9454
51	18
51	187
51	9726
51	18
51	39
51	105
51	309
51	564
51	18
51	39
51	187
51	564
51	18
51	6207
51	18
51	39
51	105
51	187
51	564
51	105
51	309
51	321
51	3173
51	10323
51	10324
51	13
51	18
51	26
51	33
51	39
51	79
51	213
51	285
51	309
51	348
51	521
51	656
51	718
51	1873
51	10708
51	18
51	42
51	18
51	11376
51	18
51	2490
51	13
51	3928
52	20
52	820
52	358
52	15
52	21
52	3096
52	13
52	20
52	21
52	105
52	13
52	15
52	20
52	21
52	820
52	13
52	14
52	15
52	18
52	20
52	21
52	22
52	230
52	321
52	5933
52	5934
52	5935
52	21
52	13
52	18
52	13
52	8211
52	13
52	9311
52	18
52	13
52	15
52	18
52	20
52	15
52	18
52	21
52	299
52	62
52	20
52	13
52	21
52	15
52	21
53	18
53	39
53	187
53	18
53	79
53	81
53	13
53	14
53	15
53	18
53	27
53	33
53	79
53	81
53	130
53	134
53	195
53	210
53	819
53	820
53	1891
53	187
53	130
53	18
53	21
53	292
53	21
53	21
53	187
53	18
53	33
53	39
53	81
53	130
53	230
53	1698
53	4194
53	18
53	74
53	18
53	74
53	238
53	18
53	127
53	195
53	4766
53	21
53	721
53	18
53	79
53	187
53	195
53	210
53	309
53	5190
53	18
53	21
53	24
53	130
53	187
53	18
53	21
53	130
53	18
53	130
53	1873
53	15
53	18
53	21
53	130
53	195
53	818
53	5935
53	18
53	21
53	39
53	130
53	105
53	6452
53	6520
53	14
53	15
53	18
53	21
53	33
53	39
53	49
53	62
53	74
53	79
53	81
53	121
53	130
53	187
53	195
53	199
53	238
53	340
53	390
53	18
53	130
53	187
53	18
53	21
53	18
53	130
53	39
53	18
53	69
53	79
53	191
53	195
53	340
53	1434
53	7339
53	18
53	39
53	187
53	203
53	18
53	130
53	700
53	4727
53	18
53	24
53	79
53	121
53	127
53	8972
53	9305
53	9314
53	18
53	18
53	39
53	9452
53	14
53	79
53	348
53	358
53	949
53	9687
53	18
53	24
53	5158
53	707
53	1482
53	18
53	39
53	195
53	4222
53	10042
53	18
53	21
53	39
53	130
53	187
53	18
53	21
53	130
53	10502
53	13
53	14
53	18
53	26
53	33
53	39
53	121
53	185
53	287
53	309
53	494
53	775
53	793
53	818
53	819
53	830
53	833
53	130
53	195
53	18
53	21
53	24
53	79
53	130
53	238
53	18
53	21
53	39
53	130
53	187
53	80
53	309
53	33
53	130
53	11560
53	11561
53	121
54	16
54	25
54	269
54	16
54	18
54	25
54	39
54	490
54	504
54	505
54	16
54	879
54	881
54	883
54	885
54	889
54	891
54	893
54	928
54	950
54	951
54	952
54	958
54	963
54	16
54	18
54	39
54	275
54	296
54	16
54	18
54	73
54	17
54	275
54	2152
54	2158
54	16
54	79
54	81
54	16
54	25
54	79
54	275
54	16
54	18
54	25
54	195
54	275
54	18
54	16
54	17
54	18
54	39
54	79
54	195
54	441
54	3426
54	18
54	3602
54	16
54	18
54	79
54	275
54	18
54	25
54	184
54	3889
54	3890
54	3892
54	16
54	18
54	25
54	73
54	79
54	16
54	16
54	17
54	25
54	39
54	79
54	195
54	564
54	16
54	18
54	78
54	275
54	2158
54	1518
54	16
54	4818
54	16
54	18
54	25
54	275
54	5040
54	1434
54	1801
54	16
54	18
54	25
54	79
54	81
54	187
54	275
54	16
54	25
54	184
54	330
54	4795
54	6519
54	6522
54	6528
54	39
54	358
54	16
54	19
54	25
54	46
54	84
54	121
54	179
54	181
54	275
54	1513
54	1821
54	3441
54	16
54	25
54	187
54	195
54	275
54	16
54	6945
54	16
54	16
54	18
54	275
54	16
54	18
54	79
54	275
54	25
54	16
54	18
54	69
54	79
54	81
54	191
54	346
54	1809
54	2756
54	4777
54	7469
54	25
54	16
54	25
54	73
54	275
54	18
54	16
54	18
54	25
54	79
54	2547
54	8440
54	8940
54	16
54	275
54	16
54	9212
54	16
54	18
54	25
54	79
54	16
54	18
54	24
54	25
54	73
54	184
54	1756
54	2678
54	25
54	127
54	187
54	195
54	1518
54	9731
54	16
54	275
54	25
54	33
54	74
54	210
54	275
54	306
54	346
54	707
54	16
54	16
54	25
54	73
54	79
54	81
54	84
54	134
54	170
54	275
54	296
54	383
54	2076
54	3518
54	10045
54	16
54	25
54	79
54	16
54	18
54	25
54	79
54	25
54	81
54	7991
54	18
54	25
54	195
54	1809
54	16
54	74
54	16
54	18
54	25
54	39
54	187
54	78
54	17
54	18
54	121
54	195
54	1809
54	11275
54	42
54	477
54	5362
54	11168
54	4250
54	11549
55	6016
56	879
56	881
56	883
56	886
56	889
56	891
56	893
56	895
56	913
56	927
56	928
56	17
56	389
56	25
56	1509
56	3371
56	3441
56	3442
56	3443
56	3444
56	3445
56	3446
56	4818
56	16
56	25
56	16
56	25
56	74
56	195
56	25
56	39
56	6521
56	6528
56	6535
56	16
56	25
56	69
56	25
56	24
56	16
56	25
56	25
56	3534
56	16
56	74
56	16
56	17
56	18
56	24
56	25
56	74
56	1756
56	2678
56	7531
56	9587
56	24
56	25
56	16
56	25
56	87
56	25
56	16
56	4250
56	11549
57	889
57	891
57	910
57	25
57	17
57	2152
57	3906
57	25
57	16
57	24
57	79
57	383
58	13
58	14
58	23
58	40
58	13
58	14
58	13
58	18
58	795
58	819
58	829
58	830
58	839
58	18
58	23
58	14
58	18
58	1479
58	1482
58	2062
58	13
58	14
58	79
58	134
58	13
58	14
58	18
58	364
58	13
58	14
58	23
58	23
58	721
58	1479
58	2317
58	18
58	23
58	191
58	14
58	18
58	23
58	6005
58	23
58	229
58	6199
58	6200
58	1026
58	1482
58	6822
58	23
58	13
58	14
58	18
58	23
58	187
58	346
58	6937
58	238
58	14
58	13
58	14
58	23
58	309
58	14
58	18
58	23
58	13
58	14
58	18
58	23
58	23
58	18
58	13
58	14
58	18
58	23
58	187
58	13
58	14
58	18
58	23
58	13
58	14
58	18
58	23
58	14
58	23
58	3398
58	13
58	14
58	11845
58	7686
59	13
59	18
59	39
59	598
59	13
59	15
59	21
59	18
59	21
59	13
59	14
59	15
59	18
59	21
59	309
59	13
59	14
59	81
59	2678
59	18
59	39
59	130
59	187
59	2838
59	13
59	14
59	18
59	187
59	18
59	39
59	13
59	14
59	18
59	18
59	598
59	15
59	187
59	18
59	187
59	4173
59	13
59	14
59	15
59	18
59	187
59	18
59	14
59	18
59	13
59	18
59	1369
59	13
59	21
59	309
59	551
59	818
59	820
59	1479
59	2317
59	18
59	4194
59	13
59	232
59	2304
59	5171
59	18
59	13
59	14
59	18
59	187
59	598
59	13
59	14
59	15
59	18
59	20
59	21
59	187
59	1873
59	5934
59	6533
59	309
59	598
59	14
59	18
59	187
59	187
59	18
59	598
59	13
59	18
59	18
59	598
59	18
59	187
59	808
59	3295
59	18
59	598
59	8936
59	18
59	13
59	187
59	818
59	18
59	598
59	18
59	13
59	18
59	18
59	13
59	14
59	18
59	21
59	598
59	14
59	309
59	494
59	724
59	830
59	187
59	210
59	4047
59	18
59	13
59	15
59	18
59	21
59	74
59	238
59	387
59	13
59	14
59	18
59	187
59	9236
59	13
59	14
59	18
59	33
59	46
59	187
59	229
59	441
59	494
59	13
59	18
59	21
59	3506
60	548
60	231
60	577
60	78
60	73
60	78
60	84
60	296
60	127
60	56
60	79
60	195
60	213
60	230
60	346
60	502
60	656
60	836
60	952
60	1094
60	1187
60	383
60	836
60	1196
60	1210
60	73
60	84
60	73
60	78
60	79
60	81
60	73
60	79
60	81
60	134
60	383
60	73
60	78
60	79
60	81
60	127
60	195
60	383
60	16
60	24
60	33
60	73
60	78
60	79
60	81
60	84
60	121
60	192
60	195
60	210
60	213
60	383
60	502
60	818
60	1972
60	78
60	81
60	13
60	78
60	81
60	185
60	195
60	213
60	234
60	306
60	383
60	502
60	520
60	724
60	818
60	833
60	73
60	73
60	78
60	79
60	81
60	195
60	2418
60	73
60	78
60	73
60	195
60	81
60	73
