1 918
1 190
1 351
1 2674
1 2674
1 4533
1 1586
1 2990
1 9290
1 1047
1 54
1 2489
1 4555
1 1536
1 27
1 2328
1 849
1 645
1 7756
1 8495
1 7058
1 1038
1 3646
1 2531
1 455
1 2055
1 337
1 10671
1 2182
1 455
1 1568
1 1246
1 1906
1 7938
1 15472
1 715
1 940
1 3164
1 4002
1 11910
1 872
1 7285
1 3468
1 3167
1 2390
1 715
1 4055
1 5075
1 236
1 3190
1 2136
1 3850
1 5143
1 401
1 2671
1 3604
1 31
1 51
1 2702
1 2644
1 6751
1 2736
1 138
1 419
1 6920
1 3745
1 14657
1 27
1 1579
1 80
1 3487
1 252
1 4622
1 968
1 5197
1 3541
1 5788
1 2140
1 80
1 3223
1 718
1 2326
1 9636
1 34
1 16642
1 5155
1 1012
1 1894
1 9685
1 3092
1 2671
1 2865
1 16777
1 3604
1 588
1 3298
1 6886
1 7291
1 4970
1 1329
1 1012
1 4717
1 7257
1 1921
1 2593
1 9571
1 354
1 600
1 1012
1 384
1 3959
1 34
1 4622
1 1420
1 2478
1 1542
1 2671
1 382
1 283
1 2990
1 13831
1 712
1 1731
1 3055
1 4575
1 3478
1 24
1 715
1 563
1 3335
1 5518
1 420
1 3952
1 4543
1 4754
1 839
1 2680
1 857
1 523
1 1941
1 933
1 15186
1 635
1 77
1 1533
1 3665
1 1586
1 5550
1 16879
1 54
1 179
1 480
1 382
1 3004
1 787
1 3131
1 5788
1 4006
1 9347
1 27
1 138
1 12099
1 80
1 16343
1 11047
1 653
1 712
1 178
1 1198
1 4047
1 14335
1 622
1 562
1 4754
1 2332
1 3237
1 1579
1 3592
1 1212
1 1946
1 6181
1 1278
1 6
1 2098
1 8148
1 2079
1 2835
1 6181
1 2398
1 87
1 15292
1 1468
1 276
1 2710
1 4421
1 7963
1 938
1 400
1 9981
1 623
1 44
1 4358
1 67
1 2438
1 138
1 6226
1 1888
1 2386
1 1973
1 10107
1 629
1 97
1 57
1 1161
1 1
1 199
1 3265
1 2002
1 1655
1 9222
1 1319
1 1906
1 786
1 432
1 7361
1 714
1 10366
1 5228
1 715
1 620
1 13196
1 193
1 5720
1 6928
1 265
1 3084
1 3233
1 2796
1 337
1 6213
1 684
1 5103
1 5713
1 5510
1 13054
1 2705
1 2236
1 698
1 3315
1 22
1 939
1 7037
1 5071
1 10324
1 2173
1 15258
1 8547
1 523
1 1514
1 2936
1 145
1 8357
1 6651
1 9533
1 54
1 4892
1 138
1 4352
1 485
1 86
1 850
1 359
1 2773
1 6179
1 182
1 11577
1 161
1 1488
1 2590
1 2339
1 13607
1 1506
1 9911
1 1654
1 3625
1 7685
1 7272
1 3498
1 327
1 11236
1 786
1 4550
1 2276
1 742
1 682
1 7845
1 5721
1 4257
1 567
1 957
1 6982
1 2252
1 242
1 3187
1 6388
1 660
1 325
1 52
1 6774
1 1121
1 193
1 6325
1 203
1 533
1 5644
1 6930
1 4760
1 3365
1 16027
1 4396
1 1094
1 705
1 595
1 444
1 9856
1 27
1 5877
1 138
1 15060
1 3674
1 6923
1 10444
1 786
1 57
1 1056
1 1704
1 635
1 97
1 714
1 1506
1 3030
1 7444
1 8929
1 7430
1 790
1 193
1 5285
1 4754
1 362
1 1104
1 2307
1 3231
1 382
1 3205
1 9461
1 12869
1 2014
1 64
1 3244
1 7388
1 205
1 1888
1 546
1 6333
1 4754
1 2019
1 5440
1 124
1 6385
1 213
1 2336
1 1712
1 27
1 138
1 3023
1 1179
1 851
1 12453
1 13210
1 6506
1 4492
1 222
1 780
1 749
1 849
1 1802
1 255
1 153
1 715
1 3903
1 11817
1 1011
1 327
1 80
1 9968
1 6161
1 3822
1 1653
1 469
1 4296
1 1121
1 257
1 7437
1 414
1 327
1 3946
1 596
1 205
1 12035
1 10351
1 12634
1 5448
1 4777
1 337
1 8663
1 2248
1 2499
1 260
1 894
1 1351
1 3905
1 4296
1 2571
1 80
1 2563
1 6106
1 3131
1 5513
1 5338
1 2679
1 5451
1 34
1 97
1 1250
1 4574
1 10047
1 851
1 3996
1 5805
1 1043
1 10827
1 57
1 1568
1 6137
1 674
1 3144
1 8400
1 1864
1 317
1 1147
1 2139
1 97
1 2282
1 1077
1 9423
1 7643
1 2719
1 2551
1 10909
1 903
1 831
1 2571
1 954
1 2643
1 2638
1 11204
1 1030
1 13599
1 97
1 316
1 516
1 323
1 264
1 500
1 1741
1 1384
1 1012
1 4393
1 2381
1 3905
1 1250
1 1888
1 2156
1 14345
1 138
1 5791
1 3496
1 1275
1 4028
1 193
1 2996
1 7037
1 8367
1 3865
1 23471
1 5089
1 8003
1 8979
1 558
1 755
1 872
1 714
1 2253
1 3166
1 4549
1 11582
1 6916
1 112
1 12447
1 359
1 715
1 5673
1 59
1 2161
1 3533
1 2901
1 8628
1 3113
1 7588
1 9381
1 203
1 30
1 2788
1 410
1 3909
1 138
1 1486
1 4037
1 1260
1 2990
1 15228
1 301
1 15184
1 186
1 577
1 857
1 1905
1 7459
1 690
1 153
1 8834
1 10324
1 16317
1 6395
1 400
1 1012
1 1922
1 2248
1 26
1 8038
1 6046
1 790
1 1250
1 699
1 1126
1 6232
1 7110
1 42
1 10788
1 257
1 80
1 775
1 1529
1 742
1 4431
1 1139
1 1198
1 3166
1 97
1 6837
1 1638
1 2399
1 2936
1 3109
1 13277
1 227
1 6510
1 8225
1 3084
1 6437
1 214
1 589
1 1640
1 1012
1 4003
1 52
1 593
1 28
1 412
1 2285
1 1475
1 560
1 4478
1 1764
1 400
1 2121
1 19304
1 1488
1 97
1 3733
1 2293
1 644
1 54
1 2423
1 3265
1 13855
1 2679
1 101
1 1714
1 16623
1 1250
1 588
1 1246
1 1168
1 2620
1 50
1 6678
1 311
1 2531
1 6652
1 34
1 8896
1 351
1 8996
1 1766
1 4007
1 1655
1 94
1 8796
1 2366
1 1599
1 2726
1 989
1 3949
1 10058
1 510
1 13855
1 5183
1 2222
1 1000
1 6173
1 943
1 327
1 10485
1 545
1 924
1 6640
1 2922
1 1105
1 6914
1 8473
1 673
1 629
1 2155
1 6874
1 2772
1 846
1 10942
1 1691
1 1524
1 1945
1 3227
1 1674
1 322
1 9495
1 921
1 11839
1 1634
1 4634
1 13131
1 3883
1 142
1 32
1 4266
1 1429
1 50
1 3688
1 1820
1 968
1 1598
1 1506
1 27
1 7732
1 9889
1 356
1 1568
1 1926
1 11027
1 2073
1 277
1 277
1 2581
1 5090
1 44
1 19744
1 1292
1 120
1 670
1 2844
1 3492
1 2121
1 786
1 933
1 145
1 3117
1 5240
1 849
1 210
1 965
1 27
1 936
1 1926
1 3000
1 798
1 282
1 2248
1 6181
1 9535
1 6379
1 715
1 6892
1 75
1 97
1 9689
1 59
1 3187
1 4232
1 1922
1 301
1 13342
1 80
1 738
1 1888
1 153
1 942
1 220
1 138
1 5401
1 3496
1 4057
1 851
1 5794
1 6870
1 3000
1 11314
1 9663
1 97
1 193
1 677
1 8082
1 9007
1 903
1 739
1 5191
1 7447
1 1197
1 856
1 286
1 1759
1 2541
1 74
1 1715
1 2348
1 2373
1 27
1 1012
1 4951
1 10800
1 153
1 4019
1 861
1 501
1 562
1 3183
1 2808
1 1414
1 2617
1 1293
1 2271
1 64
1 3124
1 112
1 14026
1 153
1 3882
1 1212
1 1502
1 5440
1 4545
1 1393
1 5496
1 6610
1 678
1 80
1 2671
1 2642
1 13697
1 10012
1 707
1 477
1 5758
1 10232
1 208
1 1506
1 1011
1 400
1 2735
1 316
1 304
1 153
1 5240
1 3794
1 75
1 9648
1 16694
1 4788
1 25
1 9662
1 9928
1 361
1 7582
1 1043
1 16879
1 7410
1 356
1 856
1 11447
1 21571
1 6131
1 4754
1 2487
1 4638
1 1000
1 97
1 11026
1 4632
1 7464
1 5424
1 413
1 11827
1 482
1 2478
1 126
1 1752
1 97
1 53
1 565
1 3419
1 1672
1 1655
1 3201
1 8383
1 9357
1 5580
1 77
1 12679
1 4754
1 2964
1 857
1 706
1 13232
1 2498
1 339
1 786
1 1458
1 160
1 584
1 1339
1 390
1 10438
1 447
1 178
1 3117
1 8642
1 7973
1 4059
1 6000
1 846
1 1246
1 1014
1 1260
1 16168
1 96
1 1398
1 9431
1 2009
1 3413
1 6914
1 1212
1 3679
1 13128
1 631
1 11712
1 4869
1 1434
1 54
1 4367
1 2681
1 6092
1 833
1 1286
1 1614
1 6505
1 145
1 494
1 4456
1 10623
1 1655
1 5090
1 4568
1 3511
1 6563
1 5234
1 1409
1 44
1 904
1 257
1 7755
1 513
1 7628
1 2336
1 13751
1 2623
1 1885
1 7087
1 2551
1 5165
1 3368
1 54
1 1360
1 599
1 8741
1 444
1 1261
1 9222
1 3631
1 2381
1 2839
1 3417
1 714
1 13865
1 1747
1 9547
1 337
1 623
1 12333
1 1506
1 677
1 2416
1 1927
1 5889
1 6080
1 51
1 390
1 855
1 21
1 2658
1 9495
1 8582
1 1888
1 495
1 2043
1 979
1 1589
1 145
1 3234
1 3260
1 2100
1 5667
1 2835
1 1631
1 1155
1 3625
1 2660
1 12499
1 943
1 1835
1 14383
1 1022
1 5788
1 4698
1 337
1 859
1 4134
1 16464
1 7519
1 1235
1 236
1 443
1 255
1 876
1 4489
1 63
1 2195
1 3131
1 87
1 2671
1 2918
1 1003
1 1847
1 2671
1 1772
1 9431
1 3675
1 243
1 1262
1 1720
1 3
1 521
1 16021
1 16694
1 939
1 9222
1 153
1 1414
1 3241
1 8684
1 516
1 5533
1 2208
1 285
1 127
1 2868
1 317
1 138
1 7120
1 4951
1 447
1 8186
1 3016
1 20
1 51
1 1777
1 788
1 9482
1 8334
1 2581
1 193
1 7625
1 1919
1 1302
1 3234
1 5497
1 1645
1 11144
1 6054
1 6682
1 3039
1 2494
1 443
1 4300
1 8686
1 1458
1 3131
1 5725
1 323
1 3091
1 11
1 138
1 1097
1 19
1 3915
1 15542
1 6564
1 17526
1 2814
1 3231
1 3066
1 1756
1 851
1 3131
1 1823
1 3625
1 12727
1 5696
1 34
1 5564
1 11278
1 15092
1 8918
1 2030
1 9222
1 1823
1 2457
1 465
1 331
1 138
1 647
1 2761
1 3395
1 13
1 97
1 265
1 169
1 7085
1 235
1 2571
1 712
1 2274
1 865
1 5788
1 1043
1 100
1 3053
1 3579
1 3309
1 6774
1 4355
1 1570
1 3516
1 372
1 372
1 317
1 986
1 3439
1 1500
1 9014
1 5038
1 10909
1 3789
1 883
1 322
1 2316
1 2124
1 828
1 2572
1 13338
1 4415
1 118
1 561
1 8558
1 11577
1 792
1 4841
1 1184
1 11377
1 51
1 292
1 1921
1 4710
1 968
1 941
1 16260
1 4200
1 3604
1 2627
1 1614
1 2248
1 2465
1 699
1 7351
1 362
1 1621
1 138
1 337
1 1077
1 2767
1 11552
1 7122
1 746
1 797
1 2716
1 1314
1 518
1 74
1 13272
1 3989
1 555
1 5805
1 4659
1 14589
1 1942
1 533
1 16694
1 54
1 734
1 476
1 2009
1 2178
1 11248
1 470
1 826
1 755
1 3131
1 5510
1 7939
1 145
1 4134
1 1413
1 346
1 3215
1 5262
1 34
1 1824
1 9005
1 329
1 1942
1 247
1 97
1 1391
1 1022
1 85
1 7356
1 2935
1 13505
1 1077
1 120
1 2773
1 14397
1 1054
1 1849
1 5788
1 22889
1 1235
1 2668
1 2806
1 7695
1 730
1 4289
1 7272
1 5625
1 1507
1 1619
1 1246
1 6760
1 10840
1 5363
1 12882
1 1823
1 2401
1 999
1 1506
1 14416
1 2248
1 743
1 327
1 3740
1 1452
1 6255
1 9327
1 6393
1 1159
1 8343
1 2164
1 595
1 989
1 4888
1 1999
1 1495
1 5030
1 560
1 249
1 7180
1 3131
1 250
1 1337
1 7212
1 27
1 7697
1 1597
1 10515
1 4453
1 867
1 925
1 3188
1 653
1 5116
1 3092
1 1836
1 10942
1 145
1 1221
1 9495
1 72
1 3403
1 315
1 2
1 4156
1 3131
1 5058
1 4495
1 1607
1 856
1 6721
1 3604
1 2059
1 10214
1 1691
1 4575
1 52
1 2349
1 865
1 2259
1 8998
1 6485
1 322
1 3996
1 145
1 9177
1 348
1 287
1 2454
1 3394
1 185
1 11312
1 5248
1 1029
1 4704
1 138
1 1107
1 6911
1 5213
1 372
1 1298
1 252
1 6405
1 2301
1 1423
1 846
1 1506
1 3905
1 322
1 149
1 2422
1 832
1 17487
1 5344
1 63
1 9553
1 3349
1 356
1 18639
1 5513
1 818
1 5856
1 153
1 10546
1 2167
1 209
1 2468
1 5633
1 4444
1 4204
1 51
1 12
1 703
1 54
1 1818
1 3170
1 316
1 1906
1 7326
1 3918
1 4328
1 6129
1 461
1 4792
1 516
1 954
1 353
1 1549
1 1193
1 245
1 270
1 857
1 2528
1 3414
1 13119
1 7120
1 1082
1 7109
1 1897
1 13783
1 9717
1 8304
1 8495
1 1275
1 7903
1 4002
1 5086
1 689
1 14688
1 2835
1 3301
1 2527
1 2922
1 22
1 507
1 969
1 2079
1 1640
1 715
1 2796
1 16506
1 283
1 9252
1 1939
1 4828
1 1237
1 506
1 5215
1 5183
1 857
1 6083
1 2219
1 523
1 12100
1 18
1 1274
1 1536
1 6154
1 199
1 311
1 4841
1 1451
1 4074
1 6580
1 5950
1 8334
1 8903
1 2308
1 5491
1 999
1 876
1 5140
1 5431
1 2822
1 1969
1 3996
1 2629
1 2002
1 431
1 3972
1 7989
1 7541
1 4007
1 257
1 165
1 1414
1 5601
1 2034
1 800
1 2990
1 15545
1 64
1 2313
1 8825
1 159
1 1186
1 16694
1 6243
1 1474
1 596
1 2055
1 2445
1 613
1 337
1 533
1 10045
1 9
1 227
1 1046
1 6139
1 1003
1 4632
1 97
1 138
1 241
1 221
1 3466
1 6287
1 2249
1 6705
1 10714
1 3416
1 1554
1 1817
1 5497
1 3897
1 731
1 34
1 903
1 660
1 718
1 255
1 11193
1 2506
1 601
1 865
1 1105
1 10254
1 5474
1 4229
1 772
1 138
1 3016
1 1823
1 9884
1 2824
1 3246
1 1063
1 443
1 2483
1 153
1 265
1 1948
1 676
1 1161
1 774
1 4095
1 4785
1 6226
1 457
1 2942
1 194
1 2030
1 2381
1 5129
1 1823
1 11999
1 1408
1 7214
1 1274
1 2790
1 1182
1 18170
1 3119
1 6399
1 1506
1 545
1 54
1 138
1 501
1 10011
1 31
1 1076
1 3205
1 16960
1 6895
1 15950
1 2076
1 4708
1 2081
1 439
1 1586
1 9485
1 97
1 64
1 2541
1 6226
1 97
1 710
1 145
1 5198
1 14053
1 145
1 1486
1 3016
1 362
1 1586
1 153
1 10677
1 15949
1 1480
1 4660
1 6959
1 1640
1 7468
1 86
1 943
1 675
1 2204
1 10
1 6188
1 4660
1 4970
1 978
1 4866
1 194
1 10436
1 6366
1 2184
1 519
1 7242
1 1112
1 193
1 6328
1 1046
1 12039
1 856
1 9803
1 1684
1 213
1 22925
1 8635
1 9634
1 1747
1 7017
1 2121
1 2641
1 2242
1 8825
1 3386
1 621
1 14746
1 3911
1 4019
1 4482
1 10058
1 4382
1 1839
1 1038
1 322
1 1334
1 1416
1 49
1 1888
1 1203
1 885
1 7855
1 1204
1 3704
1 175
1 5294
1 1790
1 154
1 94
1 1888
1 714
1 2336
1 836
1 3131
1 4829
1 523
1 3043
1 6814
1 6066
1 1246
1 4710
1 241
1 2671
1 98
1 6210
1 3997
1 143
1 831
1 1872
1 5865
1 102
1 57
1 3386
1 2731
1 3550
1 4612
1 25
1 4635
1 900
1 400
1 41
1 875
1 193
1 715
1 3993
1 5684
1 10481
1 2596
1 34
1 213
1 2932
1 154
1 770
1 842
1 2002
1 4416
1 2478
1 15069
1 1474
1 8257
1 2733
1 4412
1 3566
1 49
1 80
1 6038
1 1940
1 1807
1 1014
1 835
1 95
1 390
1 1640
1 1607
1 150
1 4871
1 6192
1 5079
1 38
1 1310
1 3265
1 3996
1 11561
1 3782
1 7621
1 16987
1 15194
1 152
1 97
1 319
1 6328
1 2894
1 3310
1 507
1 8440
1 125
1 15949
1 9261
1 80
1 3749
1 138
1 5545
1 9495
1 294
1 370
1 11788
1 4611
1 6119
1 400
1 86
1 3882
1 179
1 1697
1 4712
1 15382
1 133
1 1115
1 4698
1 2140
1 3405
1 1281
1 1878
1 3716
1 400
1 80
1 1209
1 896
1 2674
1 1077
1 2964
1 16313
1 850
1 2268
1 192
1 9607
1 5893
1 702
1 1250
1 3103
1 13339
1 333
1 7543
1 1895
1 5248
1 93
1 30
1 155
1 292
1 6192
1 227
1 4353
1 10469
1 2348
1 699
1 4196
1 2381
1 336
1 152
1 890
1 160
1 685
1 12384
1 4970
1 8886
1 10809
1 2851
1 3831
1 2339
1 4996
1 1790
1 2248
1 3892
1 361
1 2208
1 382
1 9864
1 269
1 8148
1 4795
1 299
1 7561
1 1888
1 493
1 3907
1 2758
1 54
1 12341
1 644
1 2248
1 6764
1 2571
1 1043
1 2103
1 323
1 951
1 18
1 4628
1 1430
1 47
1 7120
1 551
1 138
1 4712
1 104
1 2019
1 3131
1 3245
1 1918
1 418
1 2553
1 3171
1 756
1 3228
1 4278
1 44
1 5982
1 8001
1 1246
1 3918
1 1831
1 4552
1 3458
1 1256
1 2942
1 146
1 3123
1 715
1 2005
1 387
1 10401
1 4220
1 5240
1 49
1 2478
1 2646
1 620
1 2469
1 965
1 4579
1 51
1 793
1 5335
1 1844
1 9200
1 6181
1 4754
1 240
1 101
1 1432
1 6492
1 5624
1 239
1 1429
1 34
1 2194
1 4094
1 713
1 8735
1 3654
1 2129
1 7031
1 111
1 1817
1 22233
1 8113
1 138
1 370
1 3370
1 3405
1 1751
1 14444
1 9694
1 764
1 2095
1 205
1 13012
1 15053
1 3265
1 7447
1 8334
1 6918
1 2671
1 516
1 213
1 138
1 2236
1 10356
1 5030
1 5098
1 759
1 265
1 2525
1 588
1 688
1 144
1 5369
1 20016
1 661
1 138
1 1542
1 1502
1 1046
1 5178
1 8576
1 1012
1 109
1 257
1 626
1 4710
1 768
1 2674
1 455
1 2121
1 1506
1 1655
1 678
1 2315
1 8143
1 11998
1 80
1 12154
1 4645
1 1800
1 9938
1 3306
1 6744
1 2681
1 38
1 248
1 1196
1 569
1 546
1 2059
1 51
1 337
1 941
1 2772
1 491
1 1003
1 11402
1 99
1 1488
1 2293
1 1036
1 8495
1 4200
1 225
1 6394
1 4448
1 1805
1 4494
1 992
1 2604
1 5030
1 6705
1 2053
1 2998
1 3604
1 2393
1 2129
1 1429
1 2886
1 3187
1 109
1 2183
1 3830
1 10516
1 1953
1 4525
1 133
1 9047
1 839
1 2830
1 3604
1 252
1 3303
1 715
1 3290
1 2212
1 16175
1 384
1 14595
1 10336
1 1198
1 2248
1 714
1 14933
1 856
1 17174
1 839
1 731
1 3639
1 1536
1 1144
1 485
1 6001
1 1272
1 12776
1 138
1 256
1 3478
1 7188
1 255
1 288
1 4572
1 1043
1 11453
1 1093
1 4275
1 3644
1 14831
1 941
1 1065
1 540
1 1749
1 865
1 4811
1 2571
1 176
1 2584
1 1899
1 3665
1 7820
1 17906
1 11616
1 3074
1 9378
1 10527
1 213
1 2212
1 34
1 3036
1 11019
1 4754
1 81
1 2195
1 43
1 680
1 3345
1 1813
1 5273
1 6602
1 5507
1 7239
1 839
1 714
1 1099
1 4143
1 8832
1 1655
1 2688
1 1799
1 8317
1 19628
1 2758
1 1823
1 849
1 1926
1 5165
1 4622
1 56
1 715
1 1360
1 6924
1 9947
1 15405
1 119
1 1752
1 3231
1 1701
1 430
1 5276
1 51
1 503
1 8050
1 11718
1 7365
1 1607
1 1878
1 4754
1 2808
1 4132
1 576
1 1640
1 265
1 850
1 2378
1 212
1 138
1 2248
1 3152
1 12585
1 10107
1 5447
1 717
1 2835
1 12
1 79
1 97
1 443
1 1847
1 392
1 2835
1 2311
1 5058
1 1018
1 7720
1 5
1 3256
1 767
1 187
1 5540
1 849
1 851
1 679
1 2581
1 5818
1 1512
1 560
1 1124
1 733
1 684
1 715
1 153
1 6033
1 267
1 4575
1 19
1 1178
1 2270
1 13218
1 4899
1 3016
1 257
1 364
1 6690
1 47
1 5946
1 9569
1 1158
1 3432
1 1836
1 138
1 5820
1 921
1 1453
1 1934
1 1823
1 11671
1 60
1 337
1 3370
1 770
1 213
1 3131
1 1209
1 831
1 2310
1 1235
1 3907
1 4710
1 3292
1 443
1 6273
1 4899
1 7291
1 3655
1 4610
1 2551
1 199
1 9563
1 2436
1 4904
1 1059
1 3996
1 10847
1 13092
1 434
1 1968
1 79
1 576
1 1116
1 263
1 320
1 66
1 2777
1 926
1 4560
1 1037
1 2222
1 1022
1 153
1 305
1 153
1 13599
1 5538
1 3476
1 3747
1 3258
1 430
1 1147
1 4943
1 1957
1 1158
1 1332
1 2571
1 4867
1 1033
1 400
1 684
1 539
1 2518
1 7713
1 2168
1 797
1 550
1 7402
1 1037
1 586
1 4793
1 1434
1 5175
1 4442
1 1354
1 1020
1 3865
1 344
1 337
1 1598
1 98
1 691
1 9222
1 293
1 2942
1 13090
1 6106
1 11005
1 1017
1 145
1 3190
1 1065
1 97
1 265
1 1093
1 2332
1 3301
1 2121
1 5438
1 2513
1 1500
1 716
1 97
1 400
1 2642
1 51
1 153
1 1905
1 138
1 2906
1 64
1 257
1 5601
